Super Dany,Cryo Interactive,Virgin Interactive,Unreleased,Unreleased,1994,
Super Double Dragon•Return of Double DragonJP,Technōs Japan,Tradewest,"October 16, 1992","October 8, 1992","September 30, 1993",
Super Double Yakuman,,VAP,"April 1, 1994",Unreleased,Unreleased,
Super Double Yakuman II,,VAP,"March 14, 1997",Unreleased,Unreleased,
Super Drift Out,Dragnet,Visco Corporation,"February 24, 1995",Cancelled,Unreleased,
Super Dimension Fortress Macross: Scrambled Valkyrie,Winkysoft,Zamuse,"October 29, 1993",Unreleased,Unreleased,
Super Dunk Star,C-Lab,Sammy Corporation,"April 28, 1993",Cancelled,Unreleased,
Super F1 Circus,Cream,Nichibutsu,"July 24, 1992",Unreleased,Unreleased,
Super F1 Circus 2,Cream,Nichibutsu,"July 29, 1993",Unreleased,Unreleased,
Super F1 Circus 3,Cream,Nichibutsu,"July 15, 1994",Unreleased,Unreleased,
Super F1 Circus Gaiden,Cream,Nichibutsu,"July 7, 1995",Unreleased,Unreleased,
Super F1 Circus Limited,Cream,Nichibutsu,"October 23, 1992",Unreleased,Unreleased,
Super F1 Hero,Aprinet,Varie,"December 18, 1992",Unreleased,Unreleased,
Super Famicom Wars,Intelligent Systems,Nintendo,"May 1, 1998",Unreleased,Unreleased,
Super Family Circuit,Game Studio,Namco,"October 21, 1994",Unreleased,Unreleased,
Super Family Gelände,,Namco,"February 1, 1998",Unreleased,Unreleased,
Super Famista 2,,Namco,"March 12, 1993",Unreleased,Unreleased,
Super Famista 3,,Namco,"March 4, 1994",Unreleased,Unreleased,
Super Famista 4,,Namco,"March 3, 1995",Unreleased,Unreleased,
Super Famista 5,,Namco,"February 29, 1996",Unreleased,Unreleased,
Super Final Match Tennis,Human Entertainment,Human Entertainment,"August 12, 1994",Unreleased,Unreleased,
Super Fire Pro Wrestling,Human Club,Human Entertainment,"December 20, 1991",Unreleased,Unreleased,
Super Fire Pro Wrestling: Queen's Special,Human Club,Human Entertainment,"June 30, 1995",Unreleased,Unreleased,
Super Fire Pro Wrestling 2,Human Club,Human Entertainment,"December 25, 1992",Unreleased,Unreleased,
Super Fire Pro Wrestling 3 Easy Type,Human Club,Human Entertainment,"February 4, 1994",Unreleased,Unreleased,
Super Fire Pro Wrestling 3 Final Bout,Human Club,Human Entertainment,"December 28, 1993",Unreleased,Unreleased,
Super Fire Pro Wrestling Special,Human Club,Human Entertainment,"December 22, 1994",Unreleased,Unreleased,
Super Fire Pro Wrestling X,Human Club,Human Entertainment,"December 22, 1995",Unreleased,Unreleased,
Super Fire Pro Wrestling X Premium,Human Club,Human Entertainment,"March 29, 1996",Unreleased,Unreleased,
Super Fishing: Big Fight,Geo Factory,Naxat Soft,"December 16, 1994",Unreleased,Unreleased,
Super Formation Soccer 94,Human Entertainment,Human Entertainment,"June 17, 1994",Unreleased,Unreleased,
Super Formation Soccer 95: della Serie A,Human Entertainment,Human Entertainment,"March 31, 1995",Unreleased,Unreleased,
Super Formation Soccer 95: della Serie A: UCC Xaqua,Human Entertainment,Human Entertainment,"March 31, 1995",Unreleased,Unreleased,
Super Formation Soccer 96: World Club Edition,Human Entertainment,Human Entertainment,"March 29, 1996",Unreleased,Unreleased,
Super Formation Soccer II,Human Entertainment,Human Entertainment,"June 11, 1993",Unreleased,Unreleased,
Super Ghouls 'n Ghosts †•Chou MakaimuraJP,Capcom,Capcom,"October 4, 1991","November 28, 1991","December 10, 1992",
Super Goal! 2•Takeda Nobuhiro no Super Cup SoccerJP,Tose,Jaleco,"November 26, 1993",April 1994,Unreleased,
Super Godzilla•Chou-GodzillaJP,Toho,Toho,"December 23, 1993",July 1994,Unreleased,
Super Gomoku Narabe Renju,Naxat Soft,Naxat Soft,"March 25, 1994",Unreleased,Unreleased,
Super Gomoku Shougi,,Nichibutsu,"November 18, 1994",Unreleased,Unreleased,
Super Gussun Oyoyo,Kan's,Banpresto,"August 11, 1995",Unreleased,Unreleased,
Super Gussun Oyoyo 2,Kan's,Banpresto,"May 24, 1996",Unreleased,Unreleased,
Super Hanafuda,Use,I'Max,"August 5, 1994",Unreleased,Unreleased,
Super Hanafuda 2,Use,I'Max,"October 20, 1995",Unreleased,Unreleased,
Super High Impact,Iguana Entertainment,Acclaim Entertainment,"July 9, 1993",June 1993,Unreleased,
Super Honmei: G1 Seiha,,Nichibutsu,"February 28, 1994",Unreleased,Unreleased,
Super Ice Hockey•Super Hockey '94JP,Opera House,Sunsoft,"March 25, 1994",Unreleased,1994,
Super Igo Go Ou,,Naxat Soft,"April 8, 1994",Unreleased,Unreleased,
Super Indy Champ,Opensystem,Forum,"April 1, 1994",Unreleased,Unreleased,
Super International Cricket,Beam Software,Nintendo,Unreleased,Unreleased,1994,
Super James Pond•Super James Pond IIJP,American Softworks,American Softworks,"July 23, 1993",July 1993,September 1993,
Super Jangou,,Victor Interactive Software,"March 17, 1995",Unreleased,Unreleased,
Super Jinsei Game,Takara,Takara,"March 18, 1994",Unreleased,Unreleased,
Super Jinsei Game 2,Takara,Takara,"September 8, 1995",Unreleased,Unreleased,
Super Jinsei Game 3,Takara,Takara,"November 29, 1996",Unreleased,Unreleased,
Super Keiba,,I'Max,"August 10, 1993",Unreleased,Unreleased,
Super Keiba 2,Tomcat System,I'Max,"May 19, 1995",Unreleased,Unreleased,
Super Keirin,Betop,I'Max,"July 14, 1995",Unreleased,Unreleased,
Super Kokou Yakyuu: Ichikyuu Jikkon,,I'Max,"August 5, 1994",Unreleased,Unreleased,
Super Kyousouba: Kaze no Sylphid,,King Records,"October 8, 1993",Unreleased,Unreleased,
Super Kyotei,,Nichibutsu,"June 30, 1995",Unreleased,Unreleased,
Super Kyotei 2,,Nichibutsu,"April 26, 1996",Unreleased,Unreleased,
Super Kyuukyoku Harikiri Stadium,,Taito,"December 3, 1993",Unreleased,Unreleased,
Super Kyuukyoku Harikiri Stadium 2,Now Production,Taito,"August 12, 1994",Unreleased,Unreleased,
Super Loopz,Graffiti,Imagineer,"March 4, 1994",Cancelled,Cancelled,
Super Mad Champ,Givro,Tsukuda Original,"March 4, 1995",Unreleased,Unreleased,
Super Mahjong,,I'Max,"August 22, 1992",Unreleased,Unreleased,
Super Mahjong 2: Honkaku 4 Nin Uchi!,,I'Max,"December 2, 1993",Unreleased,Unreleased,
Super Mahjong 3: Karakuchi,,I'Max,"November 25, 1994",Unreleased,Unreleased,
Super Mahjong Taikai,,Koei,"September 12, 1992",Unreleased,Unreleased,
Super Mario All-Stars †•Super Mario CollectionJP,Nintendo,Nintendo,"July 14, 1993","August 1, 1993","December 16, 1993",
Super Mario All-Stars + Super Mario World,Nintendo,Nintendo,Unreleased,December 1994,1995,
Super Mario Kart †,Nintendo,Nintendo,"August 27, 1992","September 1, 1992","January 21, 1993",
Super Mario RPG: Legend of the Seven Stars †,Square,Nintendo,"March 9, 1996","May 13, 1996",Unreleased,
Super Mario World †•Super Mario World: Super Mario Bros. 4JP,Nintendo,Nintendo,"November 21, 1990","August 23, 1991","April 11, 1992",
Super Mario World 2: Yoshi's Island †•Super Mario: Yossy IslandJP,Nintendo,Nintendo,August 1995,"October 4, 1995",October 1995,
Super Metroid,Nintendo,Nintendo,"March 19, 1994","April 18, 1994","July 28, 1994",
Super Momotarou Dentetsu DX,Make,Hudson Soft,"December 8, 1995",Unreleased,Unreleased,
Super Momotarou Dentetsu II,Make,Hudson Soft,"August 7, 1992",Unreleased,Unreleased,
Super Momotarou Dentetsu III,Make,Hudson Soft,"December 9, 1994",Unreleased,Unreleased,
Super Morph,Millennium Interactive,Sony Imagesoft,Unreleased,Unreleased,1993,
Super Naxat Open: Golf de Shoubu da! Dorabocchan,Kuusou Kagaku,Naxat Soft,"March 18, 1994",Unreleased,Unreleased,
Super Nazo Puyo: Ruruu no Ruu,Compile,Banpresto,"May 26, 1995",Unreleased,Unreleased,
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjouki,Compile,Compile,"June 28, 1996",Unreleased,Unreleased,
Super Nichibutsu Mahjong,,Nichibutsu,"December 18, 1992",Unreleased,Unreleased,
Super Nichibutsu Mahjong 2: Zenkoku Seiha Hen,,Nichibutsu,"October 29, 1993",Unreleased,Unreleased,
Super Nichibutsu Mahjong 3: Yoshimoto Gekijou Hen,,Nichibutsu,"July 29, 1994",Unreleased,Unreleased,
Super Nichibutsu Mahjong 4: Kiso Kenkyuu Hen,,Nichibutsu,"September 27, 1996",Unreleased,Unreleased,
Super Ninja Boy•Super Chinese WorldJP,Culture Brain,Culture Brain,"December 28, 1991",April 1993,Unreleased,
Super Ninja-kun•Maru's QuestEU,,Jaleco,"August 5, 1994",Unreleased,Cancelled,
Super Nova•Darius ForceJP,Taito/Act Japan,Taito,"September 24, 1993",December 1993,Unreleased,
Super Off Road,Software Creations,Tradewest,"July 3, 1992","December 1, 1991","June 24, 1993",
Super Off Road: The Baja•Super 4WD: The BajaJP,Software Creations,Tradewest,"June 17, 1994","July 2, 1993",Unreleased,
Super Okuman Chouja Game,,Takara,"November 24, 1995",Unreleased,Unreleased,
Super Oozumou: Nessen Ooichiban,,Namco,"December 18, 1992",Unreleased,Unreleased,
Super Pachi-Slot Mahjong,Syscom,Nichibutsu,"April 28, 1994",Unreleased,Unreleased,
Super Pachinko,Betop,I'Max,"July 29, 1994",Unreleased,Unreleased,
Super Pachinko Taisen,,Banpresto,"April 28, 1995",Unreleased,Unreleased,
Super Pinball: Behind the Mask,KaZe / Meldac,Nintendo,"January 8, 1994",May 1994,"August 8, 1994",
Super Pinball II: Amazing Odyssey,KAZe,Meldac,"March 17, 1995",Unreleased,Unreleased,
Super Play Action Football,Tose,Nintendo,Unreleased,August 1992,Unreleased,
Super Power League,Now Production,Hudson Soft,"August 6, 1993",Unreleased,Unreleased,
Super Power League 2,Now Production,Hudson Soft,"August 3, 1994",Unreleased,Unreleased,
Super Power League 3,Now Production,Hudson Soft,"August 10, 1995",Unreleased,Unreleased,
Super Power League 4,Now Production,Hudson Soft,"August 9, 1996",Unreleased,Unreleased,
Super Professional Baseball II,Tose,Jaleco,"August 7, 1992",Unreleased,Unreleased,
Super Punch-Out!!,Nintendo,Nintendo,"March 1, 1998","September 14, 1994","January 26, 1995",
Super Putty•Putty MoonJP,System 3,U.S. Gold,"July 30, 1993",November 1993,1993,
Super Puyo Puyo,Compile,Banpresto,"December 10, 1993",Unreleased,Unreleased,
Super Puyo Puyo Tsuu,Compile,Compile,"December 8, 1995",Unreleased,Unreleased,
Super Puyo Puyo Tsuu Remix,Compile,Compile,"March 8, 1996",Unreleased,Unreleased,
Super R.B.I. Baseball,Gray Matter,Time Warner Interactive,Unreleased,June 1995,Unreleased,
Super R-Type,Irem,Irem,"July 13, 1991","September 1, 1991","June 4, 1992",
Super Real Mahjong PIV,Affect,SETA,"March 25, 1994",Unreleased,Unreleased,
Super Real Mahjong PV: Paradise: All-Star 4 Nin Uchi,SETA,SETA,"April 21, 1995",Unreleased,Unreleased,
Super Robot Taisen EX,Winkysoft,Banpresto,"March 25, 1994",Unreleased,Unreleased,
Super Robot Taisen Gaiden: Masou Kishin: The Lord of Elemental,Winkysoft,Banpresto,"March 22, 1996",Unreleased,Unreleased,
Super Rugby,Tose,Tonkin House,"October 21, 1994",Unreleased,Unreleased,
Super Sangokushi,Koei,Koei,"August 12, 1994",Unreleased,Unreleased,
Super Scope 6•Nintendo Scope 6EU,Nintendo,Nintendo,"June 21, 1993",February 1992,"August 26, 1992",
Super Shougi,,I'Max,"June 19, 1992",Unreleased,Unreleased,
Super Shougi 2,,I'Max,"June 17, 1994",Unreleased,Unreleased,
Super Shougi 3: Kitaihei,Gaibrain,I'Max,"December 29, 1995",Unreleased,Unreleased,
Super Slam Dunk•Magic Johnson no Super Slam DunkJP,Virgin Interactive,Virgin Interactive,"July 16, 1993",July 1993,Unreleased,
Super Slap Shot,Ringler Studios,Virgin Interactive,"August 20, 1993",August 1993,Unreleased,
Super Smash TV,Beam Software,Acclaim Entertainment,"March 27, 1992",February 1992,"February 18, 1993",
Super Soccer †•Super Formation SoccerJP,Human Entertainment,Nintendo,"December 13, 1991",May 1992,"June 4, 1992",
Super Soccer Champ•Euro Football ChampEU•Hat Trick HeroJP,Taito,Taito,"March 27, 1992",June 1992,1992,
Super Solitaire•Trump IslandJP,Beam Software,Extreme Entertainment Group JP Pack-In-Video,"July 23, 1995",January 1994,Unreleased,
Super Soukoban,Thinking Rabbit,Pack-In-Video,"January 29, 1993",Unreleased,Unreleased,
Super Star Wars,LucasArts / Sculptured Software,JVC Musical Industries,"December 18, 1992","November 1, 1992","April 2, 1993",
Super Star Wars: The Empire Strikes Back,LucasArts / Sculptured Software,JVC Musical Industries,"December 17, 1993",October 1993,"February 24, 1994",
Super Star Wars: Return of the Jedi,LucasArts / Sculptured Software,JVC Musical Industries,"June 23, 1995",October 1994,"March 30, 1995",
Super Street Fighter II: The New Challengers †,Capcom,Capcom,"June 25, 1994","July 18, 1994",September 1994,
Super Strike Eagle•F-15 Super Strike EagleJP,MicroProse,MicroProse,"November 26, 1993",March 1993,"November 25, 1993",
Super SWIV•Firepower 2000NA,Sales Curve Interactive,Time Warner Interactive (EU)Sunsoft (NA)Coconuts Japan (JP),"November 13, 1992","November 13, 1992",August 1993,
Super Tekkyuu Fight!,Metro,Banpresto,"September 15, 1995",Unreleased,Unreleased,
Super Tennis•Super Tennis World CircuitJP,Tokyo Shoseki,Nintendo,"August 30, 1991","November 2, 1991","June 4, 1992",
Super Tetris 2 + Bombliss,Tose,Bullet-Proof Software,"December 18, 1992",Unreleased,Unreleased,
Super Tetris 2 + Bombliss: Gentei-ban,Tose,Bullet-Proof Software,"January 21, 1994",Unreleased,Unreleased,
Super Tetris 3,Tose,Bullet-Proof Software,"December 16, 1994",Unreleased,Unreleased,
Super Troll Islands,Kemco,American Softworks,"March 25, 1994",February 1994,1994,
Super Trump Collection,,Bottom Up,"April 21, 1995",Unreleased,Unreleased,
Super Trump Collection 2,,Bottom Up,"July 19, 1996",Unreleased,Unreleased,
Super Tsume Shougi 1000,,Bottom Up,"December 16, 1994",Unreleased,Unreleased,
Super Turrican,Factor 5,Seika Corporation,"September 3, 1993",May 1993,1993,
Super Turrican 2,Factor 5,Ocean Software,Unreleased,November 1995,1995,
Super Ultra Baseball 2•Super Baseball Simulator 1.000 2NA,,Culture Brain,"July 28, 1994",Cancelled,Unreleased,
Super Uno,,Tomy Corporation,"November 12, 1993",Unreleased,Unreleased,
Super V.G.,TGL,TGL,"July 21, 1995",Unreleased,Unreleased,
Super Valis IV•Red Moon Rising MaidenJP,Telenet Japan,Atlus,"March 27, 1992",February 1993,Unreleased,
Super Wagyan Land,Nova Games,Namco,"December 13, 1991",Unreleased,Unreleased,
Super Wagyan Land 2,Nova Games,Namco,"March 25, 1993",Unreleased,Unreleased,
Super Widget,Atlus,Atlus,Unreleased,September 1993,1993,
Super Wrestle Angels,,Imagineer,"December 16, 1994",Unreleased,Unreleased,
Super Yakyuu Michi,Nippon Create,Banpresto,"January 26, 1996",Unreleased,Unreleased,
Super Zugan: Hakotenjou Kara no Shoutaijou,,Electronic Arts Victor,"February 11, 1994",Unreleased,Unreleased,
Super Zugan 2: Tsukanpo Fighter,,J-Wing,"December 30, 1994",Unreleased,Unreleased,
Sutobasu Yarō Shō: 3 on 3 Basketball,KID,B-AI,"February 25, 1994",Unreleased,Unreleased,
Sutte Hakkun,Nintendo,Nintendo,"June 25, 1999",Unreleased,Unreleased,
Suzuka 8 Hours,Arc System Works,Namco,"October 15, 1993",May 1994,Unreleased,
SWAT Kats: The Radical Squadron,AIM,Hudson Soft,Unreleased,"August 21, 1995",Unreleased,
Sword World SFC,,T&E Soft,"August 6, 1993",Unreleased,Unreleased,
Sword World SFC 2,,T&E Soft,"July 15, 1994",Unreleased,Unreleased,
Syndicate,Bullfrog Productions,Ocean Software,"May 19, 1995",December 1995,January 1995,
Syvalion•SaibarionJP,Taito,Toshiba EMI (JP)JVC Musical Industries (NA/EU),"July 24, 1992",Cancelled,November 1992,
T2: The Arcade Game,Probe Entertainment,LJN,"February 25, 1994",February 1994,January 1994,
Table Game Daishuugou! Shougi Mahjong Hanafuda,,Varie,"July 26, 1996",Unreleased,Unreleased,
Tactical Soccer,Electronic Arts Victor,Electronic Arts Victor,"April 21, 1995",Unreleased,Unreleased,
Tactics Ogre: Let Us Cling Together,Quest Corporation,Quest Corporation,"October 6, 1995",Unreleased,Unreleased,
Tadaima Yuusha Boshuuchuu Okawari,Human Entertainment,Human Entertainment,"November 25, 1994",Unreleased,Unreleased,
Taekwon-Do †,Human Club,Human Entertainment,"June 28, 1994",Unreleased,Unreleased,
Taikou Rishinden,,Koei,"April 7, 1993",Unreleased,Unreleased,
Taikyoku Igo: Goliath,,Bullet-Proof Software,"May 14, 1993",Unreleased,Unreleased,
Taikyoku Igo: Idaten,,Bullet-Proof Software,"December 29, 1995",Unreleased,Unreleased,
Take Yutaka G1 Memory,Gaps,Naxat Soft,"July 21, 1995",Unreleased,Unreleased,
Takeda Nobuhiro no Super League Soccer,Tose,Jaleco,"November 25, 1994",Unreleased,Unreleased,
Takemiya Masaki Kudan no Igo Taishou,,KSS,"August 11, 1995",Unreleased,Unreleased,
Tales of Phantasia,Wolf Team,Namco,"December 15, 1995",Unreleased,Unreleased,
Tamagotchi Town,Marigul,Bandai,"May 1, 1999",Unreleased,Unreleased,
Tarot Mystery,Ukiyotei,Visit,"April 28, 1995",Unreleased,Unreleased,
Taz-Mania,Visual Concepts,Sunsoft,Unreleased,May 1993,Unreleased,
Tecmo Super Baseball,Tecmo,Tecmo,"October 28, 1994",September 1994,Unreleased,
Tecmo Super Bowl,Tecmo,Tecmo,"November 26, 1993",November 1993,Unreleased,
Tecmo Super Bowl II: Special Edition,Tecmo,Tecmo,"December 20, 1994",January 1995,Unreleased,
Tecmo Super Bowl III: Final Edition,Tecmo,Tecmo,"December 22, 1995",October 1995,Unreleased,
Tecmo Super NBA Basketball,Tecmo,Tecmo,"December 25, 1992",March 1993,1993,
Teenage Mutant Ninja Turtles IV: Turtles in Time †•Teenage Mutant Hero Turtles IV: Turtles in TimeEU•Teenage Mutant Ninja Turtles: Turtles in TimeJP,Konami,Konami,"July 24, 1992","August 15, 1992","November 19, 1992",
Teenage Mutant Ninja Turtles: Tournament Fighters•Teenage Mutant Hero Turtles: Tournament FightersEU•Teenage Mutant Ninja Turtles: Mutant WarriorsJP,Konami,Konami,"December 3, 1993",December 1993,December 1993,
Tekichuu Keiba Juku,,Banpresto,"January 19, 1996",Unreleased,Unreleased,
Tenchi Muyou! Game Hen,Banpresto,Banpresto,"October 27, 1995",Unreleased,Unreleased,
Tenchi o Kurau: Sangokushi Gunyuuden,,Capcom,"August 11, 1995",Unreleased,Unreleased,
Tengai Makyou Zero,Red Company,Hudson Soft,"December 22, 1995",Unreleased,Unreleased,
Tengai Makyou Zero: Shounen Jump no Shou,Red Company,Hudson Soft,"December 22, 1995",Unreleased,Unreleased,
Tenshi no Uta: Shiroki Tsubasa no Inori,,Nippon Telenet,"July 29, 1994",Unreleased,Unreleased,
The Terminator,Mindscape,Mindscape,Unreleased,April 1993,1993,
Terminator 2: Judgment Day,Bits Studios,LJN,Unreleased,November 1993,1993,
Terranigma•Tenchi SouzouJP,Quintet,Enix (JP)Nintendo (EU),"October 20, 1995",Unreleased,"December 19, 1996",
Tetris & Dr. Mario †,Tose,Nintendo,Unreleased,December 1994,"July 27, 1995",
Tetris 2•Tetris FlashJP,Bullet-Proof Software,Nintendo,"July 8, 1994",August 1994,Unreleased,
Tetris Attack•Panel de PonJP,Intelligent Systems,Nintendo,"October 27, 1995","August 4, 1996","November 28, 1996",
Tetris Battle Gaiden,Bullet-Proof Software,Bullet-Proof Software,"December 24, 1993",Unreleased,Unreleased,
Tetsuwan Atom,Minato Giken,Zamuse,"February 18, 1994",Unreleased,Unreleased,
Theme Park,Bullfrog Productions,Electronic Arts,"December 15, 1994",Cancelled,"November 11, 1994",
Thomas the Tank Engine & Friends,Software Creations,THQ,Unreleased,"September 30, 1993","August 2, 1993December 31, 1993",
Thoroughbred Breeder,Hect,Hect,"August 27, 1993",Unreleased,Unreleased,
Thoroughbred Breeder II,Hect,Hect,"June 8, 1994",Unreleased,Unreleased,
Thoroughbred Breeder III,Hect,Hect,"October 18, 1996",Unreleased,Unreleased,
Thunder Spirits,Technosoft,Seika Corporation,"December 27, 1991",June 1992,Unreleased,
Thunderbirds: Kokusai Kyuujotai Juudou Seyo!,Nova Games,Cobra Team,"September 10, 1993",Unreleased,Unreleased,
The Tick,Software Creations,Fox Interactive,Unreleased,December 1994,Unreleased,
Time Slip,Sales Curve Interactive,Vic Tokai,Unreleased,November 1993,1993,
Time Trax,Malibu Games,Malibu Games,Unreleased,April 1994,July 1994,
Timecop,Cryo Interactive,JVC Musical Industries,"February 17, 1995",April 1995,1996,
Timon & Pumbaa's Jungle Games,Tiertex Design Studios,THQ,Unreleased,"November 30, 1997","March 26, 1998",
Tin Star,Software Creations,Nintendo,Unreleased,November 1994,Unreleased,
Tintin in Tibet,Infogrames,Infogrames,Unreleased,Unreleased,"December 14, 1995",
Tiny Toon Adventures: Buster Busts Loose! †,Konami,Konami,"December 18, 1992","February 16, 1993","June 24, 1993",
Tiny Toon Adventures: Wacky Sports Challenge•Tiny Toon Adventures: Wild & Wacky SportsEU•Tiny Toon Adventures: Dotabata DaiundoukaiJP,Konami,Konami,"September 30, 1994",December 1994,"April 25, 1994",
TKO Super Championship Boxing•Kentou-Ou World ChampionJP,Sting Entertainment,SOFEL,"April 28, 1992",October 1992,1993,
TNN Bass Tournament of Champions•Larry Nixon's Super Bass FishingJP,American Softworks,American Softworks,"September 22, 1994",November 1994,Unreleased,
Todd McFarlane's Spawn: The Video Game,Ukiyotei,Acclaim Entertainment,Unreleased,October 1995,Unreleased,
Tokimeki Memorial: Densetsu no Ki no Shita de,Konami,Konami,"February 9, 1996",Unreleased,Unreleased,
Tokoro's Mahjong,Syscom,Vic Tokai,"September 23, 1994",Unreleased,Unreleased,
Tom and Jerry,Riedel Software Productions,Hi Tech Expressions,"June 25, 1993",April 1993,1993,
Tommy Moe's Winter Extreme: Skiing & Snowboarding•Val d'Isere ChampionshipEU•Ski Paradise with SnowboardJP,Loriciel,Electro Brain,"December 16, 1994",June 1994,"April 28, 1994",
Tony Meola's Sidekicks Soccer•Super CopaBR•World SoccerEU•Ramos' World Wide SoccerJP,Sculptured Software,Electro Brain,"February 25, 1994",November 1993,1994,
Top Gear•Top RacerJP,Gremlin Interactive,Kemco,"March 27, 1992","April 16, 1992","November 19, 1992",
Top Gear 2•Top Racer 2JP,Gremlin Interactive,Kemco,"December 22, 1993","August 8, 1993",1993,
Top Gear 3000•The Planet's Champ TG3000JP,Gremlin Interactive,Kemco,"April 28, 1995",February 1995,1995,
Top Management II,,Koei,"February 11, 1994",Unreleased,Unreleased,
Toride,Metro,Takara,"December 9, 1994",Unreleased,Unreleased,
Torneko no Daibōken: Fushigi no Dungeon,Chunsoft,Chunsoft,"September 19, 1993",Unreleased,Unreleased,
Total Carnage,Black Pearl Software,Malibu Games,Unreleased,November 1993,1993,
Tottemo! Luckyman: Lucky Cookie Roulette Assault!!,,Bandai,"June 30, 1995",Unreleased,Unreleased,
Touge Densetsu: Saisoku Battle,Lenar,Bullet-Proof Software,"March 15, 1996",Unreleased,Unreleased,
Tower Dream,C-Lab,ASCII,"October 25, 1996",Unreleased,Unreleased,
Toy Story•Disney's Toy Story,Traveller's Tales,Disney Interactive,"April 26, 1996",December 1995,"April 25, 1996",
Toys,Imagineering,Absolute Entertainment,Unreleased,April 1993,Unreleased,
Traverse: Starlight & Prairie,Pandora Box,Banpresto,"June 28, 1996",Unreleased,Unreleased,
Treasure Hunter G,Sting Entertainment,Square,"May 24, 1996",Unreleased,Unreleased,
Trials of Mana †•Seiken Densetsu 3JP,Square,Square,"September 30, 1995",Unreleased,Unreleased,
Trinea,Japan Art Media,Yanoman,"October 1, 1993",Unreleased,Unreleased,
Troddlers,Atod,Seika Corporation,Unreleased,October 1993,1993,
Troy Aikman NFL Football,Leland Interactive Media,Tradewest,Unreleased,August 1994,Unreleased,
True Golf Classics: Wicked 18•Devil's CourseJP,T&E Software,Bullet-Proof Software,"March 5, 1993",October 1993,Unreleased,
True Golf Classics: Pebble Beach Golf Links•Pebble Beach no HatouJP,T&E Software,T&E Software,"April 10, 1992",April 1992,1992,
True Golf Classics: Waialae Country Club•New 3D Golf Simulation: Waialae no KisekiJP,T&E Software,T&E Software,"September 18, 1992",November 1991,Unreleased,
True Lies,Beam Software,LJN,"April 28, 1995",February 1995,"June 29, 1995",
Tsukikomori,Pandora Box,Banpresto,"March 1, 1996",Unreleased,Unreleased,
Tsuppari Ōzumō: Risshin Shusse Hen,Tecmo,Tecmo,"March 26, 1993",Unreleased,Unreleased,
Tsuri Tarou,,Pack-In-Video,"July 8, 1994",Unreleased,Unreleased,
Tsuyoshi Shikkari Shinasai: Taisen Puzzle-dama,,Konami,"November 18, 1994",Unreleased,Unreleased,
Tuff E Nuff•Dead DanceJP,Jaleco,Jaleco,"March 26, 1993",September 1993,1993,
Turf Hero,,Tecmo,"March 21, 1995",Unreleased,Unreleased,
Turf Memories,,BEC,"February 24, 1995",Unreleased,Unreleased,
Turn and Burn: No-Fly Zone•Super DogfightJP,Absolute Entertainment,Absolute Entertainment,"June 24, 1994",February 1994,"August 8, 1994",
The Twisted Tales of Spike McFang•Chou Makai Taisen!: DorabocchanJP,Red Company,Bullet-Proof Software,"March 19, 1994",June 1994,Unreleased,
U.N. Squadron †•Area 88JP,Capcom,Capcom,"July 26, 1991",September 1991,December 1992,
Uchū no Kishi: Tekkaman Blade,A.I.,BEC,"July 30, 1993",Unreleased,Unreleased,
Uchuu Race: Astro Go! Go!,KAZe,Meldac,"February 25, 1994",Cancelled,Unreleased,
UFO Kamen Yakisoban: Kettler no Kuroi Inbō,KID,Den'Z,"October 14, 1994",Unreleased,Unreleased,
Ugoku E Ver. 2.0: Aryol,,Altron,"August 5, 1994",Unreleased,Unreleased,
Ultima: Kyouryuu Teikoku,Origin Systems,Pony Canyon,"July 28, 1995",Unreleased,Unreleased,
Ultima: Runes of Virtue II•Ultima Gaiden: Kuro Kishi no InbouJP,Origin Systems,FCI,"June 17, 1994",November 1994,Unreleased,
Ultima VI: The False Prophet,"Infinity Co., Ltd",FCI,"April 3, 1992",April 1994,Unreleased,
Ultima VII: The Black Gate,Origin Systems,FCI,"November 18, 1994",November 1994,Unreleased,
Ultimate Fighter•Hiryuu no Ken S: Golden FighterJP,Culture Brain,Culture Brain,"July 31, 1992",June 1994,Unreleased,
Ultimate Mortal Kombat 3,Avalanche Software,Williams Entertainment,Unreleased,"June 26, 1996","November 28, 1996",
Ultra Baseball Jitsumeiban,Culture Brain,Culture Brain,"August 28, 1992",Unreleased,Unreleased,
Ultra Baseball Jitsumeiban 2,Culture Brain,Culture Brain,"December 22, 1994",Unreleased,Unreleased,
Ultra Baseball Jitsumeiban 3,Culture Brain,Culture Brain,"October 27, 1995",Unreleased,Unreleased,
Ultra League: Moero! Soccer Daikessen!!,Tom Create,Yutaka,"July 28, 1995",Unreleased,Unreleased,
Ultra Seven,BEC,Bandai,"March 26, 1993",Unreleased,Unreleased,
Ultraman: Towards the Future•Ultraman JP,BEC,Bandai,"April 6, 1991","October 19, 1991",Unreleased,
Umi no Nushi Tsuri,,Pack-In-Video,"July 19, 1996",Unreleased,Unreleased,
Umizuri Meijin: Suzuki Hen,A-Wave,Electronic Arts Victor,"December 16, 1994",Unreleased,Unreleased,
Umihara Kawase,Atelier Double,TNN,"December 23, 1994",Unreleased,Unreleased,
Uncharted Waters•Daikoukai JidaiJP,Koei,Koei,"August 5, 1992",January 1993,Unreleased,
