Himehibi: Princess Days Portable,Unreleased,Unreleased,"July 17, 2008",Unreleased,Takuyo,Takuyo
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,Unreleased,Unreleased,"November 18, 2010",Unreleased,D3Publisher,D3Publisher
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion Tamashii no Kiseki,Unreleased,Unreleased,"June 3, 2010",Unreleased,D3Publisher,D3Publisher
The History Channel: Great Battles of Rome,Unreleased,"June 15, 2007",Unreleased,Unreleased,Slitherine Strategies,Black Bean Games
"Holy Invasion Of Privacy, Badman! What Did I Do To Deserve This?","July 16, 2009","October 9, 2009","December 6, 2007",Unreleased,Acquire,Nippon Ichi Software
"The Hohei 2: Senyuu yo, Saki ni Ike",Unreleased,Unreleased,"July 30, 2009",Unreleased,D3Publisher,D3Publisher
Hitsuji Kunnara Kiss Shite Ageru *,Unreleased,Unreleased,"March 19, 2009",Unreleased,CyberFront,CyberFront
Hiyoko Kantei,Unreleased,Unreleased,"April 20, 2011",Unreleased,SCEJ,SCEJ
Hoard,"March 21, 2011","June 1, 2011",Unreleased,"June 1, 2011",Big Sandwich Games,Big Sandwich Games
Hokuto no Ken: Raoh Gaiden - Ten no Haoh,Unreleased,Unreleased,"January 22, 2009",Unreleased,Interchannel,Interchannel
Honkaku Yonin-uchi Pro Mahjong: Mahjong-Ou Portable,Unreleased,Unreleased,"April 13, 2006",Unreleased,Taito Corporation,Taito Corporation
Honki de Manabu LEC de Goukakuru: Hishou Boki 3-Kyuu Portable,Unreleased,Unreleased,"January 21, 2010",Unreleased,Square Enix,Square Enix
Honki de Manabu LEC de Goukakuru: Takuchi Tatemono Torihiki Shuninsha Portable,Unreleased,Unreleased,"January 21, 2010",Unreleased,Square Enix,Square Enix
Hoshigari Empusa Portable,Unreleased,Unreleased,"April 23, 2009",Unreleased,Takuyo,Takuyo
Hoshiiro no Okurimono Portable,Unreleased,Unreleased,"November 27, 2008",Unreleased,Takuyo,Takuyo
Hoshiiro * Planet: One Small Step For...,Unreleased,Unreleased,"March 10, 2011",Unreleased,CyberFront,CyberFront
Hot Brain,"June 18, 2007","June 29, 2007",Unreleased,"June 5, 2007",Midway San Diego,Midway Games
Hot Pixel,"October 2, 2007","June 22, 2007",Unreleased,"June 29, 2007",zSlide,Atari
Hot Shots Shorties Minna no SukkiriEverybody's Stress Buster,"January 3, 2011","December 22, 2010","October 1, 2009",Unreleased,Clap Hanz,SCEI / SCEA / SCEE
Hot Wheels Ultimate Racing,"July 2, 2007","August 24, 2007",Unreleased,"September 27, 2007",Raylight Studios,DSI / Oxygen Games
Houkago Colorful * Step: Bunkabu!,Unreleased,Unreleased,"April 10, 2014",Unreleased,honeybee+,honeybee+
Houkago Colorful * Step: Undoubu!,Unreleased,Unreleased,"January 9, 2014",Unreleased,honeybee+,honeybee+
Hunter X Hunter Wonder Adventure,Unreleased,Unreleased,"September 20, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
The Hustle: Detroit Streets,"October 25, 2005","March 9, 2007",Unreleased,"June 7, 2007",Blade Interactive,Activision
Hyakki Yakou: Kaidan Romance,Unreleased,Unreleased,"October 25, 2012",Unreleased,Quinrose,Quinrose
Hyakki Monogatari: Kaidan Romance,Unreleased,Unreleased,"September 26, 2013",Unreleased,Quinrose,Quinrose
I.Q. Mania,Unreleased,Unreleased,"March 9, 2006",Unreleased,SCEI,SCEI
I am an Air Traffic Controller Airport Hero TokyoBoku wa Koukuu Kanseikan: Airport Hero Haneda,"October 30, 2012",Unreleased,"October 7, 2010",Unreleased,Electronic Arts,Electronic Arts
Idol Janshi Suchi-Pai III Remix,Unreleased,Unreleased,"July 26, 2007",Unreleased,Jaleco Entertainment,Jaleco Entertainment
Idol Janshi Suchi-Pai IV Portable,Unreleased,Unreleased,"August 12, 2010",Unreleased,CyberFront,CyberFront
The Idolm@aster SP: Missing Moon,Unreleased,Unreleased,"February 19, 2009",Unreleased,Bandai Namco Games,Bandai Namco Games
The Idolm@aster SP: Perfect Sun,Unreleased,Unreleased,"February 19, 2009",Unreleased,Bandai Namco Games,Bandai Namco Games
The Idolm@aster SP: Wandering Star,Unreleased,Unreleased,"February 19, 2009",Unreleased,Bandai Namco Games,Bandai Namco Games
The Idolm@aster: Shiny Festa - Funky Note,Unreleased,Unreleased,"October 25, 2012",Unreleased,Namco,Bandai Namco Games
The Idolm@aster: Shiny Festa - Groovy Tune,Unreleased,Unreleased,"October 25, 2012",Unreleased,Namco,Bandai Namco Games
The Idolm@aster: Shiny Festa - Honey Sound,Unreleased,Unreleased,"October 25, 2012",Unreleased,Namco,Bandai Namco Games
Ikki Tousen: Eloquent Fist,Unreleased,Unreleased,"October 2, 2008",Unreleased,Marvelous Entertainment,Marvelous Entertainment
Ikki Tousen: Xross Impact,Unreleased,Unreleased,"April 28, 2010",Unreleased,Marvelous Entertainment,Marvelous Entertainment
IL-2 Sturmovik: Birds of Prey,"September 10, 2009","September 4, 2009",Unreleased,"September 9, 2009",SME Dynamic Systems,505 Games
Imagine Champion Rider,Unreleased,"September 4, 2009",Unreleased,Unreleased,Ubisoft,Ubisoft
Impossible Mission,Unreleased,"August 31, 2007",Unreleased,"June 21, 2007",Epyx,Studio 3
Indiana Jones and the Staff of Kings,"June 9, 2009","June 12, 2009",Unreleased,"June 19, 2009",LucasArts,LucasArts
Infected,"November 15, 2005","September 29, 2006",Unreleased,Unreleased,Planet Moon Studios,Majesco Entertainment
Initial D: Street Stage,Unreleased,Unreleased,"February 23, 2006",Unreleased,TOSE,Epyx
Innocent Life: A Futuristic Harvest Moon,"May 15, 2007","May 18, 2007","April 27, 2006","March 22, 2006",ArtePiazza,Marvelous / Red Ant / Natsume / Rising Star
Infinite Loop: Kojjou ga Miseta Yume,Unreleased,Unreleased,"July 24, 2008",Unreleased,ArtePiazza,Marvelous / Red Ant / Natsume / Rising Star
International Athletics,Unreleased,"August 1, 2008",Unreleased,"August 7, 2008",TOSE,Sega
International Cricket Captain III,Unreleased,"November 16, 2007",Unreleased,Unreleased,Empire Interactive,Empire Interactive
Invizimals,"October 12, 2010","November 13, 2009",Unreleased,Unreleased,Novarama,SCEE
Invizimals: Hidden Challenges,Unreleased,"January 29, 2014",Unreleased,Unreleased,Novarama,SCEE
Invizimals: Shadow Zone,"October 25, 2011","November 12, 2010",Unreleased,Unreleased,Novarama,SCEE
Invizimals: The Lost Tribes,"September 23, 2014","November 4, 2011",Unreleased,Unreleased,Novarama,SCEE
Iron Man,"May 2, 2008","May 9, 2008",Unreleased,"May 15, 2008",Artificial Mind and Movement,Sega
Iron Man 2,"May 4, 2010","April 30, 2010",Unreleased,Unreleased,High Voltage Software,Sega
Ishin Renka: Ryouma Gaiden,Unreleased,Unreleased,"December 25, 2010",Unreleased,D3Publisher,D3Publisher
Issho ni Gohan. Portable,Unreleased,Unreleased,"January 24, 2013",Unreleased,Idea Factory,Idea Factory
Isshou Asoberu Todai Shogi: Sakidzume Shogi Dojo,Unreleased,Unreleased,"April 19, 2007",Unreleased,NCS,NCS
Itsuka Kono Te ga Kegareru Toki ni: Spectral Force Legacy,Unreleased,Unreleased,"November 26, 2009",Unreleased,Neverland,Idea Factory
Itsuka Tenma no Kuro Usagi Portable,Unreleased,Unreleased,"December 22, 2011",Unreleased,Kadokawa Games,Kadokawa Games
Itsumono Table 5,Unreleased,Unreleased,"September 2, 2010",Unreleased,Kadokawa,Kadokawa
"Iza, Shutshjin! Koisen Dai-ni-maku - Echigo-Hen",Unreleased,Unreleased,"February 27, 2014",Unreleased,Asgard,Asgard
"Iza, Shutshjin! Koisen Dai-ni-maku - Kai-Hen",Unreleased,Unreleased,"February 27, 2014",Unreleased,Asgard,Asgard
"Iza, Shutshjin! Koisen",Unreleased,Unreleased,"May 26, 2011",Unreleased,Quinrose,Quinrose
J.League Pro Soccer Club o Tsukurou! 6: Pride of J,Unreleased,Unreleased,"November 12, 2009",Unreleased,Sega,Sega
J.League Pro Soccer Club o Tsukurou! 7 Euro Plus,Unreleased,Unreleased,"August 4, 2011",Unreleased,Sega,Sega
J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,Unreleased,Unreleased,"October 17, 2013",Unreleased,Sega,Sega
Jackass: The Game,"September 27, 2007","November 23, 2007",Unreleased,"April 3, 2008",Sidhe Interactive,Red Mile Entertainment
Jak and Daxter: The Lost Frontier,"November 3, 2009","November 20, 2009","November 19, 2009","November 19, 2009",High Impact Games,SCEA / SCEE / SCEI
James Cameron's Avatar: The Game,"December 8, 2009","December 11, 2009",Unreleased,Unreleased,Ubisoft Montreal,Ubisoft / Lightstorm Entertainment / 20th Century Fox Games
Jan Sangoku Musou,Unreleased,Unreleased,"September 28, 2006",Unreleased,Koei Tecmo Games,Koei Tecmo Games
Jansei Gakuen Chrono * Magic,Unreleased,Unreleased,"April 18, 2013",Unreleased,Boost On,Boost On
Jansei Gakuen Chrono * Star,Unreleased,Unreleased,"May 30, 2013",Unreleased,Boost On,Boost On
Jeanne d'Arc,"August 21, 2007",Unreleased,"November 22, 2006",Unreleased,Level-5,SCEI / SCEA
Jet de Go! Pocket: Let's Go By Airliner,Unreleased,Unreleased,"December 15, 2005",Unreleased,Taito Corporation,Taito Corporation
Jewelic Nightmare,Unreleased,Unreleased,"December 26, 2013",Unreleased,Idea Factory,Idea Factory
Jigoku 1000 bon no Knock,Unreleased,Unreleased,"April 20, 2011",Unreleased,SCEJ,SCEJ
Jikandia: The Timeless Land,"March 14, 2010",Unreleased,"July 8, 2010",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu 2010,Unreleased,Unreleased,"July 15, 2010",Unreleased,Opus Studio,Aksys Games
Jikkyou Powerful Pro Yakyuu 2011,Unreleased,Unreleased,"July 14, 2011",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,Unreleased,Unreleased,"December 22, 2011",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu 2012,Unreleased,Unreleased,"July 19, 2012",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu 2012 Ketteiban,Unreleased,Unreleased,"December 13, 2012",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu 2013,Unreleased,Unreleased,"October 24, 2013",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu Portable,Unreleased,Unreleased,"April 1, 2006",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu Portable 2,Unreleased,Unreleased,"April 5, 2007",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu Portable 3,Unreleased,Unreleased,"May 29, 2008",Unreleased,Konami,Konami
Jikkyou Powerful Pro Yakyuu Portable 4,Unreleased,Unreleased,"September 17, 2009",Unreleased,Konami,Konami
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Portable,Unreleased,Unreleased,"June 30, 2005",Unreleased,Sammy Studios,Sammy Studios
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE Portable,Unreleased,Unreleased,"August 10, 2006",Unreleased,Sammy Studios,Sammy Studios
Jissen Pachi-Slot Hisshouhou! Portable: Aladdin II Evolution,Unreleased,Unreleased,"March 30, 2006",Unreleased,Sega,Sega
Jitsuroku Oniyome Nikki,Unreleased,Unreleased,"February 23, 2006",Unreleased,AQ Interactive,AQ Interactive
Jitsuwa Kaidan: Shinmimi Bukuro - Ichi no Shou,Unreleased,Unreleased,"July 28, 2005",Unreleased,Metro,Metro
Joker no Kuni no Alice,Unreleased,Unreleased,"October 27, 2011",Unreleased,Quinrose,Quinrose
Judie no Atelier: Grammad no Renkinjutsushi - Toraware no Mamoribito,Unreleased,Unreleased,"April 8, 2010",Unreleased,Gust,Gust
Jufun,Unreleased,Unreleased,"April 20, 2011",Unreleased,SCEJ,SCEJ
Jugyouchuu,Unreleased,Unreleased,"April 20, 2011",Unreleased,SCEJ,SCEJ
Jui: Dr. Touma Joutarou,Unreleased,Unreleased,"February 23, 2006",Unreleased,Taito Corporation,Taito Corporation
Juiced: Eliminator,"June 28, 2006","July 28, 2006",Unreleased,"May 24, 2007",Juice Games,THQ
Juiced 2: Hot Import Nights,"October 8, 2007","October 9, 2007",Unreleased,"October 25, 2007",Juice Games,THQ
Jukugon,Unreleased,Unreleased,"July 13, 2006",Unreleased,Sega,Sega
Jungle Party,Unreleased,Unreleased,"November 19, 2010",Unreleased,SCEE,SCEE
Justice League Heroes,"November 22, 2006","December 8, 2006",Unreleased,"December 22, 2006",Snowblind Studios,Warner Bros. / Eidos Interactive
Juujimoto Ripputai Sypher Portable,Unreleased,Unreleased,"August 27, 2009",Unreleased,Abel Software,Abel Software
Juusei to Diamond,Unreleased,Unreleased,"June 18, 2009",Unreleased,Sony Computer Entertainment,Sony Computer Entertainment
Jyuzaengi: Engetsu Sangokuden,Unreleased,Unreleased,"May 24, 2012",Unreleased,Idea Factory,Idea Factory
Jyuzaengi: Engetsu Sangokuden 2,Unreleased,Unreleased,"April 17, 2014",Unreleased,Idea Factory,Idea Factory
K-On! Houkago Live!!,Unreleased,Unreleased,"September 30, 2010",Unreleased,Sega,Sega
Kaeru Batake de Tsukamaete Portable,Unreleased,Unreleased,"November 11, 2010",Unreleased,Takuyo,Takuyo
Kaeru Batake de Tsukamaete Portable: Natsu Senbokuryou Sansen Portable,Unreleased,Unreleased,"June 16, 2011",Unreleased,Takuyo,Takuyo
Kahashima Ryuuta Kyouji Kanshuu Nou Chikara Trainer Portable,Unreleased,Unreleased,"October 20, 2005",Unreleased,Sega,Sega
Kaitou Apricot Portable,Unreleased,Unreleased,"October 25, 2007",Unreleased,Takuyo,Takuyo
Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,Unreleased,Unreleased,"August 25, 2011",Unreleased,Alchemist,Alchemist
Kaleidoeve,Unreleased,Unreleased,"January 22, 2015",Unreleased,HuneX,estciel
Kamaitachi no Yoru 2,Unreleased,Unreleased,"May 25, 2006",Unreleased,ChunSoft,ChunSoft
Kamen no Maid Guy: Boyoyon Battle Royale,Unreleased,Unreleased,"February 26, 2009",Unreleased,Gadget Soft,Gadget Soft
Kamen Rider Climax Heroes Fourze,Unreleased,Unreleased,"December 1, 2011",Unreleased,Eighting,Bandai Namco Games
Kamen Rider: Climax Heroes OOO,Unreleased,Unreleased,"December 2, 2010",Unreleased,Eighting,Namco Bandai Games
Kamen Rider Chou Climax Heroes,Unreleased,Unreleased,"November 29, 2012",Unreleased,Eighting,Namco Bandai Games
Kami Naru Kimi to,Unreleased,Unreleased,"October 20, 2011",Unreleased,Idea Factory,Idea Factory
Kamigami no Asobi,Unreleased,Unreleased,"October 24, 2013",Unreleased,Broccoli,Broccoli
Kamigami no Asobi InFinite,Unreleased,Unreleased,"April 21, 2016",Unreleased,Broccoli,Broccoli
Kamisama to Koi Gokoro,Unreleased,Unreleased,"May 31, 2012",Unreleased,Takuyo,Takuyo
Kana: Imouto,Unreleased,Unreleased,"October 7, 2010",Unreleased,CyberFront,CyberFront
Kanji Trainer Portable,Unreleased,Unreleased,"December 14, 2006",Unreleased,Sega,Sega
Kannou Mukashi Banashi Portable,Unreleased,Unreleased,"January 19, 2012",Unreleased,Idea Factory,Idea Factory
Kano*Yan: Kanojo ga Yanjattara Dousuru no?,Unreleased,Unreleased,"November 1, 2012",Unreleased,System Prisma,System Prisma
Kanon,Unreleased,Unreleased,"February 15, 2007",Unreleased,Prototype,Prototype
Kanuchi: Futatsu no Tsubasa,Unreleased,Unreleased,"December 16, 2010",Unreleased,Idea Factory,Idea Factory
Kao Challengers,"March 29, 2006","October 28, 2005",Unreleased,Unreleased,Tate Interactive,Atari SA
Karate Life,Unreleased,Unreleased,"April 20, 2011",Unreleased,SCEJ,SCEJ
Katekyoo Hitman Reborn! Battle Arena,Unreleased,Unreleased,"September 18, 2008",Unreleased,Ancient,Marvelous Entertainment
Katekyoo Hitman Reborn! Battle Arena 2 Spirits Burst,Unreleased,Unreleased,"September 17, 2008",Unreleased,Ancient,Marvelous Entertainment
Katekyoo Hitman Reborn! Kizuna no Tag Battle,Unreleased,Unreleased,"February 25, 2010",Unreleased,Ancient,Marvelous Entertainment
Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,Unreleased,Unreleased,"May 25, 2006",Unreleased,Sega,Sega
Kazoku Keikaku,Unreleased,Unreleased,"August 12, 2010",Unreleased,CyberFront,CyberFront
Kazook,Unreleased,Unreleased,"October 20, 2006",Unreleased,Monte Cristo,Xplosiv
Keibatsuu Portable,Unreleased,Unreleased,"May 15, 2008",Unreleased,NCS,NCS
Keibatsuu Portable 2: JRA Koushiki Data 23 Nenbun Shuuroku,Unreleased,Unreleased,"April 16, 2009",Unreleased,NCS,NCS
Ken to Mahou to Gakuen Mono. 3,Unreleased,Unreleased,"October 7, 2010",Unreleased,Acquire,Acquire
Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,Unreleased,Unreleased,"October 13, 2011",Unreleased,Acquire,Acquire
Kenka Bancho: Badass Rumble,"November 10, 2009",Unreleased,"November 27, 2008",Unreleased,Spike,Atlus / Spike
Kenka Bancho 4: Ichinen Sensou,Unreleased,Unreleased,"February 25, 2010",Unreleased,Spike Chunsoft,Spike Chunsoft
Kenka Bancho 5: Otoko no Housoku,Unreleased,Unreleased,"January 27, 2011",Unreleased,Spike Chunsoft,Spike Chunsoft
Kenka Bancho Bros. Tokyo Battle Royale,Unreleased,Unreleased,"June 21, 2012",Unreleased,Spike Chunsoft,Spike Chunsoft
Kenka Bancho Portable,Unreleased,Unreleased,"October 29, 2009",Unreleased,Spike Chunsoft,Spike Chunsoft
Kidou Senshi Gundam AGE: Cosmic Drive,Unreleased,Unreleased,"August 30, 2012",Unreleased,Level 5,Bandai Namco Games
Kidou Senshi Gundam AGE: Universe Accel,Unreleased,Unreleased,"August 30, 2012",Unreleased,Level 5,Bandai Namco Games
Kidou Senshi Gundam: Ghiren no Yabou - Axis no Kyoui,Unreleased,Unreleased,"February 7, 2008",Unreleased,Bandai Namco Games,Bandai Namco Games
Kidou Senshi Gundam: Ghiren no Yabou - Axis no Kyoui V,Unreleased,Unreleased,"February 12, 2009",Unreleased,Bandai Namco Games,Bandai Namco Games
Kidou Senshi Gundam: Ghiren no Yabou - Zeon no Keifu,Unreleased,Unreleased,"August 11, 2005",Unreleased,Bandai Namco Games,Bandai Namco Games
Kidou Senshi Gundam: Gundam vs. Gundam,Unreleased,Unreleased,"November 20, 2008",Unreleased,Banpresto,Bandai Namco Games
Kidou Senshi Gundam: Gundam vs. Gundam NEXT PLUS,Unreleased,Unreleased,"December 3, 2009",Unreleased,Capcom,Bandai Namco Games
Kidou Senshi Gundam: Mokuba no Kiseki,Unreleased,Unreleased,"January 26, 2012",Unreleased,Bandai Namco Games,Bandai Namco Games
Kidou Senshi Gundam: Senjou no Kizuna Portable,Unreleased,Unreleased,"March 26, 2009",Unreleased,Bandai Namco Games,Bandai Namco Games
Kidou Senshi Gundam: Shin Gihren no Yabou,Unreleased,Unreleased,"August 25, 2011",Unreleased,Bandai Namco Games,Bandai Namco Games
Kikuite Oboeru Eitango: Arc no Kikutan Advanced,Unreleased,Unreleased,"April 23, 2009",Unreleased,Success,Success
Kikuite Oboeru Eitango: Arc no Kikutan Basic,Unreleased,Unreleased,"April 23, 2009",Unreleased,Success,Success
Kikuite Oboeru Eitango: Arc no Kikutan Entry,Unreleased,Unreleased,"April 23, 2009",Unreleased,Success,Success
Killzone: Liberation,"October 31, 2006","November 3, 2006",Unreleased,"November 8, 2006",Guerrilla Games,SCEA / SCEE
Kimi ga Aruji de Shitsuji ga Ore de: Otsukae Nikki Portable,Unreleased,Unreleased,"November 29, 2012",Unreleased,Minato Station,Minato Station
Kimikare: Shingakki,Unreleased,Unreleased,"July 19, 2012",Unreleased,Winlight,Idea Factory
King of Clubs,Unreleased,"March 20, 2008",Unreleased,"January 17, 2008",Oxygen Studios,Oxygen Games
The King of Fighters Collection: The Orochi Saga,"October 28, 2008","February 27, 2009",Unreleased,Unreleased,SNK Playmore,SNK Playmore
The King of Fighters Portable '94~'98: Chapter of Orochi,Unreleased,Unreleased,"June 24, 2010",Unreleased,SNK Playmore,SNK Playmore
King of Pool,"April 8, 2010","June 28, 2009","February 23, 2012",Unreleased,Ivolgamus,Nordcurrent
King's Field: Additional I,Unreleased,Unreleased,"July 20, 2006",Unreleased,From Software,From Software
King's Field: Additional II,Unreleased,Unreleased,"August 24, 2006",Unreleased,From Software,From Software
Kingdom Hearts Birth by Sleep,"September 7, 2010","September 10, 2010","January 9, 2010","September 10, 2010",Square Enix,Square Enix
Kingdom of Paradise,"November 15, 2005","March 24, 2006","July 21, 2005",Unreleased,Climax Entertainment,SCEI / SCEA / SCEE
Kingdom: Ikki Tousen no Tsurugi,Unreleased,Unreleased,"November 25, 2010",Unreleased,Konami,Konami
Kiniro no Corda 2 Forte Encore,Unreleased,Unreleased,"August 20, 2009",Unreleased,Koei,Koei
